yy;mm;dd;BAR;BIC;BOR;BGG;BRU;CAP;CER;CHI;CIV;COD;ENE;FOS;GEM;GRA;GRD;LAU;LIG;MNF;PAL;POR;PRD;SPN;SAN;TAL;TAR;TRI;UDI;VIV;FAE
1957;2;25;0.5;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;2;26;1.2;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;2;27;0;0;0;NA;6.2;0;0;NA;0;1;0;0;0;0;0;NA;NA;0;1.5;6;NA;NA;1.2;0;1;2.6;0;0;0
1957;2;28;0;1.2;0;NA;0.2;0;1;NA;0;0;0;1.2;0;0.4;4;NA;NA;0;0;0;NA;NA;0.2;1.2;0;0;0;0;0
1957;3;1;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;2;0;0;0;NA;0;0;0;NA;0.2;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;3;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;4;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;5;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;6;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;7;0;0.1;0.2;NA;0;0;0;NA;0.2;0;0;0.4;0.4;0.7;0.2;NA;NA;0.4;0.8;0;NA;NA;0;0.1;0;0.5;0.2;0;0
1957;3;8;0;1.1;0;NA;0;0;0;NA;0.4;0.6;0;6;0;2.2;9;NA;NA;5.4;0.3;0;NA;NA;0.4;1.1;0.4;5;0.4;0;0
1957;3;9;0;0;0;NA;0.2;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0.2;0;0
1957;3;10;1.2;0;0;NA;0;0;0;NA;0.6;0;0;0;0;0;0;NA;NA;0;0;1.8;NA;NA;0;0;0;0;0;0;0
1957;3;11;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;12;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0.2;0;0;0;0
1957;3;13;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;14;0;0;0;NA;0;0;0;NA;0;0;0;0.2;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;15;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0.2;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;16;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;17;0;0;0;NA;0;0;0;NA;0;0;0;0.2;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;18;0;0;1.6;NA;0;0;0;NA;1.2;0;0;0;7;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;19;0;0;0.4;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;20;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;21;8.1;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;22;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;23;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0.2;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;24;0;5.1;6.4;NA;3.2;0;2.2;NA;2.8;2;NA;0.6;7;1.5;0.8;NA;NA;0.8;4;0;NA;NA;0.8;5.1;4;0.4;5;0;5.8
1957;3;25;0;0;1.2;NA;7.8;6.3;1.8;NA;4.2;0.2;6.6;2.8;1.6;4.4;3.6;NA;NA;3.2;0.5;0;NA;NA;0;0;1;5;1.2;0;3.9
1957;3;26;10.7;1.8;6;NA;2;0;1.6;NA;1.8;1.6;12.3;0.4;4.4;1.4;0.6;NA;NA;0.4;0.8;1;NA;NA;0;1.8;22.8;0;2.2;1.1;0
1957;3;27;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;28;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;3;29;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0.2;0;0
1957;3;30;4.5;5.2;8;NA;1.2;6;5.4;NA;4.4;4.8;6.7;2.2;8.2;8.1;2.8;NA;NA;3.2;2.5;0;NA;NA;1;5.2;13.6;5.6;2;20.5;7
1957;3;31;1.7;0;1.2;NA;0.6;0;0;NA;2;0;0;0;1;0;0;NA;NA;0;0;0;NA;NA;0;0;3.6;0;0.8;20.9;0
1957;4;1;0.1;0;1.2;NA;0;0;0;NA;0;0;3.1;0;1;0;0;NA;NA;0;NA;0;NA;NA;0;0;1.2;0;0;0;0
1957;4;2;26.3;12.3;24.6;NA;18.4;19.1;14.4;NA;13.8;12.4;24.5;8.2;34.4;9.8;9.2;NA;NA;12.2;NA;8.2;NA;NA;6.4;12.3;8.6;4.2;15.4;23.1;15.4
1957;4;3;10.6;24.2;21.4;NA;5;11;2.4;NA;37.2;21.2;27.1;3.2;3.4;8.2;0.4;NA;NA;1.8;NA;11.6;NA;NA;11.6;24.2;25.8;33.1;19.4;15.7;27.9
1957;4;4;29.2;4.5;8.6;NA;1.8;5.7;3;NA;4.6;4;12.5;2;6.4;7.9;3;NA;NA;4.6;NA;1;NA;NA;3.2;4.5;20;2.5;7.6;0;9.8
1957;4;5;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0.4;0;0;0;0
1957;4;6;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;7;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;3.3;0;0;0
1957;4;8;1.7;30.7;0;NA;3.2;18.3;40.8;NA;45;7;0;19;11;40;31;NA;NA;57.6;NA;2.1;NA;NA;5;30.7;28.6;27;46.2;3.2;29.8
1957;4;9;13.7;7.2;13.6;NA;2.6;0;5.8;NA;0.6;4.6;0;3.2;0;3.9;5.8;NA;NA;3.4;NA;3.3;NA;NA;7.6;7.2;1.2;9.4;2.2;0;0
1957;4;10;0;0;0;NA;0;0;0.6;NA;0;0;0;1.8;0;1.5;1;NA;NA;1.8;NA;0;NA;NA;0.2;0;0;0;0;0;0
1957;4;11;56.3;28.6;19.1;NA;29.8;31.1;21.4;NA;40;33.2;33.3;14.6;36.8;31.8;19.4;NA;NA;16.6;NA;35;NA;NA;41.4;28.6;10.2;13.9;38;35.3;43.5
1957;4;12;26.2;12.4;7.2;NA;8.6;11.2;9.4;NA;13.6;7;21.3;4.6;37.8;7.8;5;NA;NA;6.6;NA;7.6;NA;NA;8.8;12.4;17;10.2;9.4;29.1;14.9
1957;4;13;9;19.6;3.9;NA;6.8;1.3;21.4;NA;2.6;24.2;3.1;9.4;1.4;9.2;33.8;NA;NA;8.4;NA;18;NA;NA;26;19.6;7.6;5;7;1.2;3.4
1957;4;14;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0.6;0;4.4;0;0;0;0
1957;4;15;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;16;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;17;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;18;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;19;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;20;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;21;2.1;6.1;5;NA;0;8.5;5.2;NA;7.8;2.4;6.1;4.2;1.8;8.1;7.2;NA;NA;5.8;NA;0;NA;NA;1.6;6.1;15.8;9.8;2.8;1.9;5
1957;4;22;0;0;0.1;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;23;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;24;0;0;0;NA;0;0;0;NA;0;0;0;0;0.6;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;25;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;26;0;0;0;NA;0;0;0;NA;0;0.2;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0.8;0;0;0;0
1957;4;27;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;28;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;29;0;0;0.4;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;4;30;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0
1957;5;1;15.4;7.8;9.2;NA;6.8;7.9;8;NA;5.4;5.8;14.1;4.2;8.6;9.3;8;NA;NA;6.6;12.5;3;NA;NA;2.8;7.8;12.4;8.2;8.6;0;9.9
1957;5;2;0.2;0;0;NA;2;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;2.5;NA;NA;3.4;0;2;0;0;0;0
1957;5;3;4.3;0;14.9;NA;1;0;0;NA;0;0;16.3;0;7.2;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0.8;0
1957;5;4;5.3;0;0;NA;0.2;0;0;NA;0;0;0;0;0.2;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;5;0;4.9;0;NA;4.6;0;4.2;NA;0.4;9.4;0;1;0;1.4;1.6;NA;NA;0.8;13.2;NA;NA;NA;22.2;4.9;0;0;1.4;0;0
1957;5;6;24;41.9;14.6;NA;14.8;56.4;28.4;NA;59.8;25.4;9.3;37.8;20.4;59;29.4;NA;NA;47.4;26.8;20.6;NA;NA;19;41.9;19.4;12.6;41;15.2;46
1957;5;7;0;0.8;0;NA;0.2;0;1.8;NA;0;0;0;0.6;0;0.7;2.2;NA;NA;0.6;0;0;NA;NA;0;0.8;9.4;0.3;0;0;0
1957;5;8;0;0;0;NA;0.2;0;0;NA;0.4;0;0;0.2;0;0;0;NA;NA;0.4;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;9;0.1;0;0;NA;2.4;0;0;NA;0;0;0;0.2;0.2;0;0;NA;NA;0;0;2.7;NA;NA;0;0;0;0;0;2;0
1957;5;10;0;0;0.8;NA;0;0;0;NA;1.2;0;0;0;2.2;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0.2;2.5;0
1957;5;11;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;12;0;0;0;NA;0;0;0;NA;0;0;0;0.2;0;0;0;NA;NA;0;0;0;NA;NA;0;0;1.6;0;0;0;0
1957;5;13;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0.2;0;0;0;0
1957;5;14;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;15;0;0;0;NA;0;0;11.4;NA;0.4;0;0;1.8;0;0.5;0;NA;NA;2.2;0;0;NA;NA;0;0;0;0.1;0;0;0
1957;5;16;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;17;24.4;0;0.4;NA;5.4;0;0.2;NA;0.8;5;5.6;0;0;0;0;NA;NA;0;1.1;0;NA;NA;1.2;0;27.6;0;2.8;0;0
1957;5;18;0.2;0;0;NA;0.8;0;0.4;NA;0;0.4;0;0;0;0;0.4;NA;NA;1;0;0;NA;NA;1;0;0;0.1;0;0;0
1957;5;19;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;20;2.3;0;4.8;NA;0;0;0;NA;0;0;0;0;22;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;5.4
1957;5;21;5.5;0.3;0;NA;2.4;9.4;1.2;NA;1.2;8.3;0;2.2;0.4;8.1;1.2;NA;NA;5.2;0;3.8;NA;NA;26.4;0.3;0;6.7;15.4;44;0
1957;5;22;12;20.4;14.6;NA;32;3.9;3.4;NA;11;21.7;12.3;1;10;1.6;0.6;NA;NA;2.2;13.3;17.8;NA;NA;8.8;20.4;8.4;0;16.8;19.7;22
1957;5;23;16.1;0.4;4.6;NA;5.8;0;0;NA;0;1.8;9.3;0.2;2.2;0.1;0.2;NA;NA;0;0.4;0;NA;NA;2;0.4;13.8;0;0.8;0;0
1957;5;24;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;5;25;8.9;8.2;14;NA;1.8;5;0.4;NA;7.2;8.4;10.1;1.4;10.6;1.5;0.4;NA;NA;0;0;2.2;NA;NA;1.2;8.2;9.6;5.7;9.4;4.7;5.4
1957;5;26;18.5;2;1.6;NA;12.6;2.1;1.6;NA;3;1.6;6.1;1.8;3;1.8;5.2;NA;NA;1.8;3.7;7;NA;NA;3;2;2.6;2.6;0.8;5.3;0
1957;5;27;16.3;9.9;9.6;NA;6.8;3.1;7.8;NA;4.4;10.4;7.5;4;9.6;8.3;13.6;NA;NA;5;5.5;5.3;NA;NA;9.4;9.9;10.8;6;5.4;8.6;8.2
1957;5;28;2.6;0.9;2.4;NA;2.6;0;1;NA;0.6;0.6;2.5;0.6;1.4;0.9;1.4;NA;NA;0.4;0;0;NA;NA;0.4;0.9;4.8;3.9;0.6;0;0
1957;5;29;0;0;0;NA;0;0;2.2;NA;0;0;0;0.2;0.4;2;0;NA;NA;0;0;0;NA;NA;0;0;0.8;0.8;0;0;0
1957;5;30;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;2.6;0;0;0;0
1957;5;31;0;0.3;0;NA;0;0;0;NA;0.6;0;0;0.2;0;0.4;0.2;NA;NA;0.4;0;0;NA;NA;0.4;0.3;0;2.1;0.2;0;0
1957;6;1;0;0;0.5;NA;0;0;0;NA;0;0;0;0;3;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;6;2;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;4;0;0;NA;NA;0;0;2.2;0;0.8;0;0
1957;6;3;0;0;0;NA;0;0;0;NA;0;0;0;0.2;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;6;4;27.6;13.9;16;NA;23.8;16.5;14.4;NA;12.4;17.6;NA;10.8;13.2;18.9;15.8;NA;NA;12.2;16.3;0;NA;NA;0;13.9;7.2;12.7;13.6;18.4;16.1
1957;6;5;19;8.1;29.3;NA;2.8;9;1.4;NA;21;0.4;29.3;0.2;20.2;3.5;0;NA;NA;2.2;0;0;NA;NA;4.8;8.1;4.6;2.6;35.6;20.2;7.7
1957;6;6;18.3;16.8;2.9;NA;5.2;8.2;7.2;NA;2.2;4;13.1;14.2;4.2;28.5;35.4;NA;NA;10.8;6.2;21.3;NA;NA;21.8;16.8;10.6;12.9;7.6;12;3.2
1957;6;7;0;0;0.7;NA;0;0;0;NA;0;0;0;0.2;0;0;0;NA;NA;1.8;0;10.2;NA;NA;0;0;0;0;0;0;0
1957;6;8;16.3;12.2;2.7;NA;13.2;0;11.6;NA;13.1;9;9.1;1;2.2;8.3;2.8;NA;NA;1;7.4;0;NA;NA;4.8;12.2;0.8;3.8;21.2;0;22.5
1957;6;9;0;0.5;1;NA;1.2;0;0;NA;0.2;0;4.1;0;0;4.7;0;NA;NA;0.2;0;0;NA;NA;2;0.5;0.4;0;0.2;19.3;0
1957;6;10;34;2.9;27.2;NA;9.6;0;0.4;NA;3;3.6;20.6;0;27.2;2;0;NA;NA;0.8;1.4;8.6;NA;NA;3.6;2.9;2.6;0.1;4.6;21.1;5.4
1957;6;11;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;2;NA;NA;0;0;9;0;0.2;0;0
1957;6;12;11.9;1.5;3.9;NA;0.6;0;1.4;NA;0.8;1.6;8.6;0.6;1.6;0.7;1;NA;NA;1;1.8;0;NA;NA;2.8;1.5;1.8;0;1.4;6.2;0
1957;6;13;11.7;0.9;2.9;NA;0.4;0;1;NA;1.4;1.8;14.8;0.2;2;1.2;0.8;NA;NA;0.4;0.6;8.5;NA;NA;1.4;0.9;3;0.3;0.8;0;5.2
1957;6;14;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;1.8;NA;NA;0;0;3.6;0;0;0;0
1957;6;15;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;6;16;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;1.6;0;0;0;0
1957;6;17;7.6;3;10.3;NA;2;0;0;NA;0;3.4;7.3;0;3;0.1;0;NA;NA;0;0;0;NA;NA;0;3;1;0;1;12.2;0
1957;6;18;54.4;1.7;21.1;NA;20;46.3;20.4;NA;20.8;5.4;34.5;0.6;23;30.3;2.2;NA;NA;0;5.5;0;NA;NA;10;1.7;13.2;29.2;5.8;21.1;15
1957;6;19;0;1.5;0.4;NA;0;0;0;NA;0.8;0;0;0;0.4;0;0;NA;NA;0;0;6.3;NA;NA;0;1.5;2.4;0;0.2;18;18
1957;6;20;0;0;8.7;NA;2;0;0;NA;0;0;11.1;0;3.6;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;6;21;22.4;0;0.2;NA;0;0;0;NA;0;0.4;0.8;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;1.4;0;0;0;0
1957;6;22;1;0;0.1;NA;0;0;0;NA;32.6;0;11.6;0;6.8;0;0;NA;NA;0;1.7;0;NA;NA;0;0;4.2;0;18.4;0;15.1
1957;6;23;0;8.8;26.3;NA;0;0;0;NA;31;7.6;6.3;0;4.6;0;0;NA;NA;0;5.3;0;NA;NA;0.2;8.8;26;0;18.6;0;18.5
1957;6;24;20.4;0;5.1;NA;3.2;0;0;NA;0;0.6;18.2;0;12;0;0;NA;NA;0;0;0;NA;NA;5;0;7;0;1.6;12;4
1957;6;25;22.1;5.4;51.4;NA;3.8;2;23.1;NA;30.6;1;6.8;1.4;27.4;5.5;1.4;NA;NA;8.8;0;2.2;NA;NA;0;5.4;11.2;7.7;19.2;NA;24
1957;6;26;4.5;6.9;38.7;NA;3.2;19.2;0;NA;17.4;4.2;18.1;4.6;71.8;36.5;5.8;NA;NA;18;2.5;12.3;NA;NA;1.2;6.9;35.8;1.9;9.6;62;40.9
1957;6;27;2.3;8.3;0;NA;1;0;2.5;NA;2.8;0;0;0;0;0.1;0;NA;NA;0;0;0;NA;NA;0;8.3;2;0;1.2;0;0
1957;6;28;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;6;29;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;6;30;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;1;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;2;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;8.4;0;0;0;0
1957;7;3;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;18.2;0;0;0;0
1957;7;4;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;5;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0.8;0;0;0;0
1957;7;6;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;7;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0.4;8;0;0;0
1957;7;8;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;9;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;10;26;0;11;NA;33;9.6;7.2;NA;14.8;13.2;27.1;0;72.4;0.7;0.8;NA;NA;0;14;46;NA;NA;24.6;0;25.4;0;14.4;37.2;8.5
1957;7;11;18.2;36.2;8.4;NA;13.2;42.1;NA;NA;65.4;38.8;12.3;20.6;19;8.5;8.4;NA;NA;18.8;8.6;14.7;NA;NA;22.4;36.2;25.2;17.9;33.4;18;56
1957;7;12;8.6;9.3;0;NA;0.4;0;33;NA;2.6;4.8;0;8.6;0;7.3;12.8;NA;NA;7.4;10.6;0;NA;NA;3.4;9.3;7;6.9;2.4;0;2.5
1957;7;13;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;14;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;15;0;0;1.6;NA;13.4;0;0;NA;14.4;3.8;0;5.4;2.2;5.7;0;NA;NA;0;0;0;NA;NA;0;0;1.6;0;16.8;0;0
1957;7;16;8.6;39.4;18.8;NA;18.2;49.6;2.2;NA;46;13.2;22.3;25.6;22;18;50;NA;NA;37.6;17.2;53;NA;NA;4.2;39.4;42.4;11.2;23;34.1;47
1957;7;17;3.4;0;5.4;NA;0.8;11.2;0;NA;4.8;0.4;2.6;0;2;0.5;0;NA;NA;0;0;7.6;NA;NA;0;0;2;0;0;22;0
1957;7;18;0;0;0;NA;0;0;0;NA;0.2;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0.2;0;0.4;0;0
1957;7;19;0;0;0;NA;0.2;0;0;NA;0;0;20.5;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;3
1957;7;20;NA;30.1;45.9;NA;14;NA;46.6;NA;25.8;12.6;34.1;25;64.2;37.6;56.5;NA;NA;56.8;26.2;16.9;NA;NA;10;30.1;28;31.9;19.4;16;22
1957;7;21;40.5;44.1;0.2;NA;1.2;27.2;NA;NA;38;5.2;0;1.2;0.2;0.5;0.2;NA;NA;0.4;66.3;2;NA;NA;24.8;44.1;4;9.6;28.4;0;45
1957;7;22;0;21.3;8.2;NA;7.6;27.6;57.8;NA;31;10.2;37.5;27;14.6;27.5;48.2;NA;NA;28.8;27.1;11.3;NA;NA;9.2;21.3;34.6;19.4;21.6;8.2;35
1957;7;23;0;0;0;NA;0.6;0;0;NA;0;0;0;0.2;0;0.1;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0.2;0
1957;7;24;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0.1;0;NA;NA;0.2;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;25;0;0;0;NA;9;3.3;0;NA;0.4;0;0;0;9.5;0;0;NA;NA;0;0;5;NA;NA;0;0;0;0;0.6;0;0
1957;7;26;1.2;8.2;0.2;NA;2.8;0;4.7;NA;3.2;14;0;5;2.4;2.3;6.4;NA;NA;5;7.1;17.8;NA;NA;45.4;8.2;4.2;2.1;28;22;10
1957;7;27;0;0;0.6;NA;0;0;0;NA;9;0.4;0;0;1.8;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;6.4;0;6
1957;7;28;6.3;20.5;81.4;NA;18.6;16.9;5.4;NA;27.2;10.6;43.5;37.4;25.6;20.5;6.4;NA;NA;36.6;6.7;29;NA;NA;15;20.5;52.8;0.2;34.6;0;46.1
1957;7;29;0.9;4.3;3.6;NA;4.4;5.8;6.2;NA;6.6;10;0;4;4.2;12.3;41.2;NA;NA;11.8;5.8;15.3;NA;NA;0;4.3;0.2;41.5;14.4;32;19.8
1957;7;30;0;0;0;NA;0;0;0;NA;0;0;0;0;3.6;0;0.2;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;7;31;0;2.4;0;NA;0;9.5;0;NA;0;0;0;0;0;6.7;0;NA;NA;0.4;0;0;NA;NA;0;2.4;0;0;0.4;0;4
1957;8;1;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;2;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;3;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;4;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0.2;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;5;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;6;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;7;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;0;0;0;NA;NA;0;0;0;0;0;0;0
1957;8;8;0;0;0.4;NA;0;0;0;NA;0;0.2;1.6;0;0;0;0;NA;NA;0;0;0;NA;NA;0.4;0;0.4;0;0;0;0
1957;8;9;0;0.2;0;NA;0.4;0;0;NA;0;0.2;0;0.2;0;0.3;0;NA;NA;6.6;0;0;NA;NA;0;0.2;0;0.7;0;0;0
