yy;mm;dd;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
2006;5;11;NA;0;NA;0;0;NA;8;NA;0;NA;NA;0;0;0.2;0;0;0;0;0;0;0;NA;0.2;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;1.2;NA;NA;NA;0;NA;0.2;0.2;0;NA;0;NA;0;0.4;0.2
2006;5;12;NA;2;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0.2;NA;0;0;NA;NA;0;NA;0;NA;NA;3.4;NA;0;NA;0.2;0.2;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;5;13;NA;0;NA;0;0.4;NA;0;NA;0;NA;NA;0;1;0;0;0;0;2;0;0;14.6;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0.2;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;5;14;NA;15.4;NA;0.8;1.8;NA;3.6;NA;1.2;NA;NA;0;25;0.2;4.6;2;1.4;4.6;0.8;1;1.2;NA;1;0;NA;NA;0;NA;6.4;NA;NA;1.2;NA;1.8;NA;2.2;3.8;NA;8.6;NA;NA;NA;15.6;NA;2.2;0.4;2.8;NA;3.6;NA;0.6;0.2;15.2
2006;5;15;NA;0;NA;0;0;NA;0;NA;0.2;NA;NA;0.2;0;0.2;0.2;0;0;0;0;0.2;0.2;NA;0.2;0.2;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0.2;0;NA;0.2;NA;NA;NA;0.2;NA;0.2;0.2;0;NA;0;NA;0;0.2;0.2
2006;5;16;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;1;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0.2;NA;0;NA;0;0;0
2006;5;17;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;5;18;NA;0.4;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0.8;0;0;1.8;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;2.2;NA;0;NA;0;0.2;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;5;19;NA;1;NA;0;11.6;NA;0;NA;0;NA;NA;0;4.6;1.6;0;7.8;4.2;8.2;9.8;0;53;NA;0;0;NA;NA;0;NA;7.4;NA;NA;13.6;NA;21.8;NA;0;8;NA;0;NA;NA;NA;0.2;NA;0;0;15.4;NA;7;NA;0;0.2;13.8
2006;5;20;NA;0.4;NA;0;5.4;NA;4.2;NA;0;NA;NA;0;1.8;0;0;3.6;0;0;4.2;0;0;NA;0;0;NA;NA;0;NA;2.8;NA;NA;7.8;NA;10;NA;0;0.2;NA;1.4;NA;NA;NA;0.4;NA;0;0;5.8;NA;2;NA;0;0;0
2006;5;21;NA;1.6;NA;0;44.8;NA;0.4;NA;0;NA;NA;0.1;7;0;0;15;0;0.6;3;0;23.8;NA;0;0;NA;NA;0;NA;7;NA;NA;6;NA;55.2;NA;0;3;NA;0;NA;NA;NA;0;NA;0;0;12.2;NA;22.6;NA;0;0;0.2
2006;5;22;NA;0;NA;0;0.6;NA;0;NA;0;NA;NA;0;0;0;0;0.2;0;0;0.2;0;0;NA;0;0;NA;NA;0;NA;0.2;NA;NA;0;NA;0.2;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;1.6;NA;0.6;NA;0;0;0
2006;5;23;NA;3.4;NA;1.4;17.4;NA;2;NA;4.6;NA;NA;4.7;15.6;3.2;1.4;6;3;0.6;8;5.4;0.2;NA;4.8;4.6;NA;NA;2.6;NA;1;NA;NA;8.6;NA;6;NA;2.8;8;NA;0.6;NA;NA;NA;0.6;NA;3;3;2.2;NA;13.4;NA;0.8;3.8;1
2006;5;24;NA;21.8;NA;16.8;28.2;NA;16.6;NA;10;NA;NA;8.4;40.6;4.2;6;25.6;4.8;11.6;23;26;20.6;NA;14.6;16.2;NA;NA;6;NA;6;NA;NA;15;NA;23;NA;10.2;29.8;NA;25.8;NA;NA;NA;6.8;NA;27.2;6.4;15.4;NA;22.6;NA;18.2;6.6;14.8
2006;5;25;NA;0;NA;0;0;NA;0.2;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0.2;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;5;26;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0.2;0;NA;0;NA;0;0;0
2006;5;27;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;5;28;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;2.2;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0.8;NA;NA;0.2;NA;0.2;NA;0;0;NA;0;NA;NA;NA;0;NA;0.2;0;1;NA;2.6;NA;0;0;0
2006;5;29;NA;25.8;NA;10.6;16.4;NA;1.8;NA;42.4;NA;NA;17.5;16.4;31.2;17.2;19.8;26.8;23.6;17;6.6;24.8;NA;28.2;5.8;NA;NA;3;NA;13.4;NA;NA;14.6;NA;19;NA;5.2;31;NA;4.6;NA;NA;NA;5.4;NA;14.4;11.2;19.8;NA;12;NA;19.8;27.4;25
2006;5;30;NA;1.6;NA;4.2;0.2;NA;4.8;NA;2.8;NA;NA;3.6;0.8;0.4;4.2;0.2;0.8;1;0.4;6;0.6;NA;3.8;5.4;NA;NA;1.4;NA;1.2;NA;NA;0;NA;4.2;NA;4.4;1.4;NA;5.4;NA;NA;NA;1.2;NA;17.4;3.2;7.6;NA;0.4;NA;21;2.2;3.6
2006;5;31;NA;0.4;NA;0.2;0;NA;10.8;NA;0;NA;NA;0;0;0;0;0;0.2;0.8;0.8;0;1.2;NA;0.2;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0.4;NA;1.2;NA;NA;NA;3.4;NA;0.2;0;0.6;NA;0;NA;0;0.2;0.4
2006;6;1;NA;8.2;NA;0;5.8;NA;3;NA;0.6;NA;NA;2.5;8.4;1.2;4.2;10.6;4.8;18.6;12.6;0.6;6;NA;0.6;1.6;NA;NA;0.2;NA;0.4;NA;NA;6.6;NA;1.6;NA;0;18.2;NA;1.2;NA;NA;NA;0.6;NA;0;2;4.4;NA;7;NA;0;10.4;10
2006;6;2;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0.4;NA;0;0;0
2006;6;3;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;4;NA;0;NA;0;2.2;NA;0;NA;0.2;NA;NA;0.3;0;0;0;0;0.8;1;0;0;1.8;NA;0.6;0.6;NA;NA;0.6;NA;0;NA;NA;0;NA;0;NA;0.2;0;NA;0;NA;NA;NA;0.8;NA;0;0.2;0;NA;0.4;NA;0;0;0.2
2006;6;5;NA;6.6;NA;1;11.2;NA;1;NA;20.6;NA;NA;9.4;5.6;2.6;6.8;9.6;6.4;26.8;3;1;10;NA;15.6;0.6;NA;NA;0.2;NA;11;NA;NA;7;NA;11.2;NA;0;8.8;NA;2.2;NA;NA;NA;1.6;NA;7.4;2.6;20.6;NA;4.6;NA;0.6;9.6;13.4
2006;6;6;NA;9.8;NA;0;6;NA;1.2;NA;3.6;NA;NA;2.8;4;8.4;3;2.4;6.8;2.4;1.8;0.6;4.2;NA;1.2;0;NA;NA;0.8;NA;2.4;NA;NA;10.4;NA;3.2;NA;3.4;11.4;NA;4;NA;NA;NA;1.2;NA;0;1.4;8.6;NA;9;NA;0;1.4;1
2006;6;7;NA;0.2;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0.2;0;0;0;0;0;0.2;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0.6;NA;0.2;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0.2;0;0
2006;6;8;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;9;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;1;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;10;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0.4;0;0.2;0;0;0;0.2;0;0.8;0;NA;0;0.4;NA;NA;3.2;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0.4;2.8;0;NA;0;NA;0;0;0
2006;6;11;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;2.2;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0.2;0;NA;0;NA;0;0;0
2006;6;12;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;13;NA;0;NA;NA;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;14;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;15;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;16;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;2;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0.4;NA;0;NA;0;0.2;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;17;NA;15;NA;0;0.6;NA;0;NA;0;NA;NA;0;0.2;0;0;9;0;0;13.6;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;1.4;NA;0;NA;0;2;NA;0;NA;NA;NA;0;NA;0;0;0.6;NA;1.4;NA;0;0;0
2006;6;18;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0.2;NA;0;0;0
2006;6;19;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0.2;NA;NA;0.4;NA;0;NA;0;0.2;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;20;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0.4;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0.6;NA;0;NA;0;0;0
2006;6;21;NA;0.4;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;22;NA;4.6;NA;0;0;NA;0;NA;0;NA;NA;0;0.4;0;0;26;0;0;0.2;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0.4;NA;0;0;0
2006;6;23;NA;0.6;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;1.4;0;0;7.4;0;0;NA;0;0;NA;NA;1.4;0;5;NA;NA;0;NA;10;NA;0;0;NA;0;NA;NA;NA;0;NA;4.2;0;4.6;NA;0.2;NA;0;0;0
2006;6;24;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;1.2;0;0;NA;0;0;NA;NA;0;0;1.2;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;2.8;NA;0;NA;0;0;0
2006;6;25;NA;8.4;NA;0;6.2;NA;5.6;NA;0;NA;NA;0;8.6;0;0;1.2;0;0;0.2;0;0.6;NA;0;0;NA;NA;0;0;0.6;NA;NA;0;NA;1.4;NA;0;3.8;NA;2.6;NA;NA;NA;0;NA;0;0;0.2;NA;10.4;NA;0;0;4.4
2006;6;26;NA;0.4;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;27;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;6;28;NA;0.4;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0.6;0;0;4.2;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;4.6;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;1;NA;0.2;NA;0;0;0
2006;6;29;NA;8;NA;0;16.8;NA;14.6;NA;0;NA;NA;0;13;0;0;17;0;0.2;6;0;14.2;NA;0;0;NA;NA;0;0;9.6;NA;NA;2.6;NA;26.8;NA;0;17.8;NA;38;NA;NA;NA;0;NA;0;0;9;NA;19.2;NA;0;0;16.8
2006;6;30;NA;0;NA;0;0;NA;0.2;NA;0;NA;NA;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;1;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0.1;0;0.4;0;0;0;0;0;0.4;0;NA;0.2;0;NA;NA;1.2;1.2;0.2;NA;NA;0;NA;0;NA;3.4;0;NA;0;NA;NA;NA;0;NA;0.6;1.6;2.6;NA;0;NA;2.4;1;0
2006;7;2;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;3;NA;2.2;NA;0;0.4;NA;2.2;NA;0;NA;NA;NA;10.6;0;0;6.4;0;1;1.8;0;3.8;NA;0;0;NA;NA;0;0;0;NA;NA;1.8;NA;7.8;NA;0;5.2;NA;1.6;NA;NA;NA;0.2;NA;0;0;0;NA;4.8;NA;0;3;1.2
2006;7;4;NA;0;NA;0;0;NA;0.2;NA;0;NA;NA;0;NA;0;0;0;0;0;0.2;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0.2;NA;0;0.2;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0.2
2006;7;5;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;NA;0;0;0.4;0;0;1.8;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0.8;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;6;NA;0;NA;0;0;NA;2.6;NA;0;NA;NA;0;NA;0;2.2;0;0;0;0;0;0;NA;0;0;NA;NA;0.2;0;0;NA;NA;0;NA;0;NA;0.8;1.8;0;1.2;NA;NA;NA;0.2;NA;0;0.2;0;NA;0;NA;0;0;0
2006;7;7;NA;9.2;NA;0.4;5.4;NA;4.6;NA;6.2;NA;NA;10;9.4;1.6;10.2;15.2;3.8;8.2;10.4;1.8;1.6;NA;8;2.2;NA;NA;11.6;2.4;1;NA;NA;12;NA;12;NA;29.6;16.8;0;5.8;NA;NA;NA;6;NA;0.4;13;0.8;NA;8.8;NA;0.2;6.8;6.2
2006;7;8;NA;0.4;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;NA;NA;0;0;0.2;NA;NA;2.8;NA;0;NA;0;1;0;0.2;NA;NA;NA;0;NA;0;0;0.2;NA;0;NA;0;0;0.2
2006;7;9;NA;0.4;NA;0;9;NA;0;NA;17.2;NA;NA;0;0;8.4;0;0;40.4;0;1.4;0;0.2;NA;0.4;0;NA;NA;0;0;1;NA;NA;0;NA;1.4;NA;0;13;0;0;NA;NA;NA;0;NA;2.4;0;0.8;NA;0;NA;0;0;0
2006;7;10;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;2;0;NA;0;0;NA;NA;0;5.8;0;NA;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;11;NA;8.6;NA;0;9.8;NA;0;NA;1;NA;NA;15.8;0.4;2.4;0;0.6;1;0;31.4;0;0.2;NA;0.4;0;NA;NA;0.4;0.2;0.6;NA;NA;3.4;NA;2;NA;3.6;2.8;0;0;NA;NA;NA;0;NA;0;0.8;1.2;NA;2.8;NA;0;0.2;0.4
2006;7;12;NA;24.4;NA;0;5.2;NA;0;NA;0.2;NA;NA;3;5.4;24.8;0.4;4.8;41.2;1.2;15.2;0;0.2;NA;0;0;NA;NA;0;0;1.4;NA;NA;0.8;NA;1.4;NA;0.2;23.2;0;0;NA;NA;NA;0;NA;0;0.4;2.2;NA;1.2;NA;0;4.4;0
2006;7;13;NA;0;NA;0.6;0.8;NA;0;NA;0.2;NA;NA;3.1;3;2;7;0;0.4;13;0.4;0;1.2;NA;0.8;0;NA;NA;0.2;1.2;0;NA;NA;0;NA;4.6;NA;0.4;1.4;4.8;3.4;NA;NA;NA;9.6;NA;0;0.4;0;NA;0;NA;0;0.2;3.2
2006;7;14;NA;2.2;NA;0;5.2;NA;0.4;NA;1.6;NA;NA;3.6;7.4;0;0.6;12;0;4;4.6;0;0;NA;0;0;NA;NA;0.2;0;0;NA;NA;0.4;NA;1;NA;0;4.2;5.4;0.6;NA;NA;NA;1.6;NA;0;1.6;0.2;NA;12.6;NA;0.4;0;2.6
2006;7;15;NA;0.2;NA;0;0;NA;0;NA;4.8;NA;NA;0;19.2;0;0;0.2;0.2;0;0.2;0;0;NA;1;0;NA;NA;0;0;0;NA;NA;0.2;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;16;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;17;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0.2;NA;0;0;NA;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0.2
2006;7;18;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;NA;NA;0.4;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;19;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0.2;NA;0;NA;0;0;0
2006;7;20;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;21;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;22;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;19.8;NA;NA;0.4;NA;2.8;NA;0;0;0.6;0;NA;NA;NA;0;NA;0;0;7.2;NA;0;NA;0;0;0
2006;7;23;NA;0.6;NA;0;52;NA;0.2;NA;0;NA;NA;0;7;3.4;3.8;27.6;0;5.8;5.8;0;12.6;NA;0;0;0;NA;0;0;0;NA;NA;3.4;NA;21.4;NA;1.4;9.8;0;0;NA;NA;NA;4.6;NA;0;0.4;0;NA;1;NA;0;0.6;4.6
2006;7;24;NA;11.6;NA;0;1.4;NA;0;NA;2.2;NA;NA;0.4;13.8;4.2;0.2;64.8;0.8;10.8;4;0.2;0.6;NA;0.2;0.2;0;NA;0.6;0.8;1.6;NA;NA;0.6;NA;2.4;NA;2.2;3.4;4.4;0.8;NA;NA;NA;0.4;NA;0;3.8;1.6;NA;5.4;NA;15.4;59.2;5
2006;7;25;NA;2.8;NA;0;5.6;NA;1;NA;0.8;NA;NA;0;5;0;0.6;33.2;2.4;1.6;6.8;0;17.2;NA;0;0;0;NA;0;1.2;0;NA;NA;0.2;NA;7.6;NA;0;2.6;2;0.6;NA;NA;NA;0.4;NA;0;0;0.2;NA;30.4;NA;5.2;0.4;4.6
2006;7;26;NA;2;NA;0;2;NA;0;NA;0;NA;NA;0;0;5.8;0;1.4;1.6;0;26.4;0;0.2;NA;0;0;0;NA;0;0;2;NA;NA;4.8;NA;0;NA;0;1;19.2;0;NA;NA;NA;0;NA;0;0;5.6;NA;1.6;NA;0;0;0
2006;7;27;NA;0.6;NA;0;0;NA;0.2;NA;7;NA;NA;0;0.6;0;0;4.2;0;0;2.8;0;0;NA;0;0;0;NA;0;0;0.8;NA;NA;1;NA;4.8;NA;0.8;4.4;18.8;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;28;NA;27.2;NA;8.6;44.8;NA;16.6;NA;3;NA;NA;5.7;20;5;18.8;26.6;8;6.4;35.4;12;28.4;NA;2.4;10.4;9.6;NA;12.2;5.4;3;NA;NA;19;NA;28.4;NA;7.2;35.6;13.6;22.4;NA;NA;NA;30.8;NA;2.6;12.2;20;NA;41.4;NA;3;15.6;36.2
2006;7;29;NA;0;NA;0;0;NA;0.2;NA;0;NA;NA;0;0.2;0;0;1.6;0;0;0.8;0;0;NA;0;0;0;NA;0;0;0.2;NA;NA;0;NA;0.2;NA;0;0;NA;0.2;NA;NA;NA;0;NA;0;0;0;NA;10;NA;0;0;0
2006;7;30;NA;0.2;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;NA;0;NA;0;0;NA;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;7;31;NA;0.6;NA;0;0.8;NA;0.2;NA;0;NA;NA;0;0;0;0;0.2;0;0;0.6;0;0;NA;0;0;0;NA;0;0;0.6;NA;NA;0;NA;18.4;NA;0;0;NA;0.2;NA;NA;NA;0.2;NA;0;0;0.4;NA;22;NA;0;0;0
2006;8;1;NA;9.6;NA;26.6;19.2;NA;20.4;NA;29.4;NA;NA;23;8;51.8;24.8;7.4;41.6;23.2;5.4;23;5.8;NA;25;15.6;20;NA;32.4;27.4;6.4;NA;NA;4;NA;22.4;NA;34.2;16.4;NA;30.2;NA;NA;NA;30.6;NA;30;27.8;6.4;NA;8.2;NA;27;42.8;19.2
2006;8;2;NA;3.8;NA;0.4;14.8;NA;0.2;NA;0.2;NA;NA;0.4;9.2;1.8;2.2;8.4;1.8;0;16;0.2;2.6;NA;2.8;0;0.2;NA;0.2;0;9.2;NA;NA;10;NA;5;NA;0.2;0.4;6.2;0;NA;NA;NA;0.2;NA;0.2;0.2;9.2;NA;5.6;NA;3;0;0
2006;8;3;NA;37;NA;11.6;56;NA;53.4;NA;28;NA;NA;12.8;35.8;31.2;30.2;41.2;44.2;48;38;30.8;87.2;NA;22.4;9.8;14.2;NA;2.2;32.8;51.8;NA;NA;30;NA;87.2;NA;23.8;40;64;51.4;NA;NA;NA;33.2;NA;40.2;20.6;51.8;NA;45.4;NA;25.6;36.6;44
2006;8;4;NA;21.2;NA;22;12.2;NA;24.6;NA;39;NA;NA;20.9;16.8;26;42;14;22.6;27;24.8;NA;9.4;NA;38.4;25.8;33.8;NA;20;35.4;16.4;NA;NA;7.6;NA;16.8;NA;42.8;39;14.4;27.6;NA;NA;NA;21.6;NA;58.8;27.2;16;NA;12;NA;45.4;16.4;13.8
2006;8;5;NA;0.2;NA;0;0;NA;1.4;NA;0;NA;NA;0.1;0.2;0;0.2;0;0.2;0;0;0.2;0;NA;0.2;0;0;NA;0;0;0.4;NA;NA;0.2;NA;0;NA;0.2;0;0.2;0.2;NA;NA;NA;0;NA;0;0.2;0;NA;0;NA;0;0;0.2
2006;8;6;NA;0;NA;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0.2;NA;NA;0;NA;0;NA;0;0;0.2;0;NA;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0
2006;8;7;NA;0;NA;0.2;0;NA;0.2;NA;0.4;NA;NA;0.4;0;0.2;0.4;0;0.2;0.2;0;0.2;0;NA;0.4;0;0.2;NA;0.2;0.6;0.2;NA;NA;0.4;NA;0.4;NA;0.2;0;0;0;NA;NA;NA;0.4;NA;1.2;0.2;0;NA;0;NA;0.8;0.2;0
2006;8;8;NA;0;NA;0;0;NA;0.8;NA;9.2;NA;NA;2.8;0;0;5;0;0.2;4.8;0;0.2;0;NA;6.2;0;0;NA;3.2;0;0;NA;NA;0;NA;0;NA;3.4;0;0;0;NA;NA;NA;0.2;NA;0.2;4.8;0;NA;0;NA;0;1.6;0
2006;8;9;NA;2;NA;0.6;17;NA;0.2;NA;0;NA;NA;0.5;1.4;12.4;0;12.2;0.8;0.8;0;0.4;0.6;NA;10;0;0;NA;0;2.2;8.2;NA;NA;0;NA;3.6;NA;0.4;2.8;0.6;0;NA;NA;NA;0.4;NA;3;0.4;2.4;NA;0;NA;7.6;0.4;0
